Pclass,Sex,Age,SibSp,Parch,Fare,Family Aboard,Alone,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev,Title_Special
3.0,0.0,20.897017179935638,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,54.0,1.0,3.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,34.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.0,1.0,0.0,16.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,48.0,0.0,0.0,7.8542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,24.0,0.0,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,27.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,52.0,0.0,0.0,13.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,22.0,1.0,0.0,66.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,40.251168397167376,1.0,0.0,89.1042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,32.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,47.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,3.0,1.0,1.0,15.9,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,7.125,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,42.91144799402353,0.0,0.0,30.6958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.53046840472134,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,6.0,0.0,1.0,12.475,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,24.0,2.0,0.0,73.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,35.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,33.845780214629656,0.0,0.0,7.7375,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,30.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,42.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.532666035834808,0.0,0.0,7.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,43.318383694702035,0.0,1.0,55.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,36.0,1.0,1.0,24.15,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,32.0,0.0,0.0,56.4958,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,51.0,0.0,1.0,61.3792,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,22.0,0.0,1.0,55.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,2.0,15.7417,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,35.0,1.0,1.0,20.25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,33.845725273851826,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,42.0,0.0,0.0,26.2875,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,5.0,0.0,0.0,12.475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,15.0,0.0,0.0,8.0292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,34.0,1.0,1.0,14.4,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,32.0,2.0,0.0,73.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,16.0,0.0,0.0,9.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,38.0,0.0,0.0,8.6625,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.531146154156733,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,32.1704440156024,0.0,0.0,7.2292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,38.0,1.0,5.0,31.3875,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,33.845725273851826,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,42.92452389914867,0.0,0.0,27.7208,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,55.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,1.0,33.32110128941844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,2.0,151.55,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,42.0,1.0,0.0,52.5542,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,29.0,1.0,0.0,66.6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,52.0,1.0,1.0,93.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,29.075189022856872,0.0,0.0,7.225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,3.0,1.0,2.0,41.5792,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,30.499481806021446,0.0,0.0,15.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,6.4853338424514675,8.0,2.0,69.55,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,47.0,0.0,0.0,34.0208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,44.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,40.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,30.53046840472134,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,36.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,16.0,5.0,2.0,46.9,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,11.0,4.0,2.0,31.275,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,65.0,0.0,0.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,44.505269557490784,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,28.091527181194074,1.0,0.0,16.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,21.0,0.0,0.0,77.9583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,24.211925944297747,0.0,0.0,7.8292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,25.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,24.21227404906612,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,40.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,24.0,1.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,54.0,1.0,0.0,59.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,28.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,30.0,0.0,0.0,8.6625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,62.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,40.0,1.0,1.0,134.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,1.0,2.0,3.0,1.0,21.075,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,23.0,1.0,0.0,113.275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,22.0,0.0,0.0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,16.0,1.0,3.0,34.375,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,22.0,0.0,0.0,7.5208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,37.0,0.0,0.0,9.5875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,23.0,0.0,0.0,7.8958,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,31.0,1.0,0.0,113.275,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,0.0,25.0,1.0,1.0,30.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,28.0,0.0,0.0,13.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,23.0,0.0,0.0,10.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,43.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,24.979258567894302,1.0,0.0,19.9667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,62.0,0.0,0.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,33.8458351554075,0.0,0.0,7.725,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,38.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,41.0,0.0,2.0,20.2125,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,45.0,0.0,0.0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,30.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,28.0,0.0,0.0,7.8542,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,36.0,1.0,2.0,120.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,28.0,0.0,0.0,22.525,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,31.0,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,36.0,0.0,0.0,40.125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,45.0,0.0,0.0,6.975,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,1.0,18.0,0.0,0.0,11.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,35.0,0.0,0.0,7.8958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,48.0,1.0,0.0,76.7292,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,1.0,19.0,0.0,0.0,7.65,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,30.5,0.0,0.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,21.0,0.0,0.0,73.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,20.899214811049106,0.0,0.0,7.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,21.0,0.0,0.0,8.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
